index,coordinates,year,masked_ag,masked_urb,window_ag,cdl_ag,landcover,category,observer,landcover_code,strata,geometry,eco_region,strata_def,glad_ag
15558,"[-95.68796015947676, 28.810453381931854]",2018,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-95.68796015947676 28.810453381931854),GREAT PLAINS,likely non-cropland,-999.0
8525,"[-96.42125492590353, 40.18851477058971]",2018,1,0,1,1.0,na,210,sean,0,2.0,POINT (-96.42125492590353 40.18851477058971),GREAT PLAINS,cropland gain,-999.0
11875,"[-102.90152172248493, 39.087359895316006]",2018,0,0,0,0.0,na,310,sean,0,3.0,POINT (-102.90152172248493 39.087359895316006),GREAT PLAINS,cropland loss,-999.0
11972,"[-99.93708128489051, 25.569511499885444]",2018,0,0,1,,ag,310,sean,1,3.0,POINT (-99.93708128489051 25.569511499885444),GREAT PLAINS,cropland loss,-999.0
11889,"[-101.7596731648406, 35.29395411353609]",2018,0,0,0,0.0,na,310,sean,0,3.0,POINT (-101.7596731648406 35.29395411353609),GREAT PLAINS,cropland loss,-999.0
15678,"[-107.47457533935219, 50.0064720053172]",2018,0,0,0,,na,410,sean,0,4.0000000001,POINT (-107.47457533935219 50.0064720053172),GREAT PLAINS,likely non-cropland,-999.0
8460,"[-97.22111485488355, 45.02998499435188]",2018,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-97.22111485488355 45.02998499435188),GREAT PLAINS,cropland gain,-999.0
11948,"[-106.32598941707695, 50.18514691532857]",2018,1,0,1,,na,310,sean,0,3.0,POINT (-106.32598941707695 50.18514691532857),GREAT PLAINS,cropland loss,-999.0
11802,"[-95.25407387724704, 37.555283178250164]",2018,0,0,0,0.0,ag,310,sean,1,3.0,POINT (-95.25407387724704 37.555283178250164),GREAT PLAINS,cropland loss,-999.0
11891,"[-108.12028436557729, 52.09909745967363]",2018,0,0,0,,na,310,sean,0,3.0,POINT (-108.12028436557729 52.09909745967363),GREAT PLAINS,cropland loss,-999.0
18977,"[-97.77330926003182, 44.63598391073705]",2018,0,0,1,1.0,ag,510,sean,1,5.0,POINT (-97.77330926003182 44.63598391073705),GREAT PLAINS,possible errors,-999.0
11990,"[-100.54479157459737, 32.748577755983426]",2018,0,0,0,0.0,na,310,sean,0,3.0,POINT (-100.54479157459737 32.748577755983426),GREAT PLAINS,cropland loss,-999.0
15652,"[-101.85938616137787, 34.695676134312485]",2018,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-101.85938616137787 34.695676134312485),GREAT PLAINS,likely non-cropland,-999.0
8522,"[-95.2050258627341, 43.478235172563814]",2018,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-95.2050258627341 43.478235172563814),GREAT PLAINS,cropland gain,-999.0
4861,"[-97.25480167803804, 39.07631061732133]",2018,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-97.25480167803804 39.07631061732133),GREAT PLAINS,likely stable croplands,-999.0
8676,"[-97.47228380832337, 30.65325735577464]",2018,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-97.47228380832337 30.65325735577464),GREAT PLAINS,cropland gain,-999.0
5079,"[-99.3875818255946, 34.73205790331933]",2018,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-99.3875818255946 34.73205790331933),GREAT PLAINS,likely stable croplands,-999.0
4948,"[-99.15446900936558, 40.78355881479049]",2018,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-99.15446900936558 40.78355881479049),GREAT PLAINS,likely stable croplands,-999.0
4960,"[-112.82916325340341, 52.87901478934619]",2018,1,0,1,,ag,110,sean,1,1.0,POINT (-112.82916325340341 52.87901478934619),GREAT PLAINS,likely stable croplands,-999.0
4859,"[-98.34625474824325, 38.37535520112287]",2018,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-98.34625474824325 38.37535520112287),GREAT PLAINS,likely stable croplands,-999.0
18887,"[-105.47384753856117, 51.99345558226117]",2018,0,0,0,,na,510,sean,0,5.0,POINT (-105.47384753856117 51.99345558226117),GREAT PLAINS,possible errors,-999.0
11924,"[-99.4228856162605, 34.865457723011076]",2018,0,0,0,0.0,na,310,sean,0,3.0,POINT (-99.4228856162605 34.865457723011076),GREAT PLAINS,cropland loss,-999.0
15461,"[-105.52235656390363, 47.62629582851412]",2018,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-105.52235656390363 47.62629582851412),GREAT PLAINS,likely non-cropland,-999.0
18724,"[-102.53770403241653, 39.96025285689495]",2018,0,0,1,0.0,na,510,sean,0,5.0,POINT (-102.53770403241653 39.96025285689495),GREAT PLAINS,possible errors,-999.0
15488,"[-106.3165571065937, 47.413125611592555]",2018,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-106.3165571065937 47.413125611592555),GREAT PLAINS,likely non-cropland,-999.0
8510,"[-110.79528761862841, 48.50350070345683]",2018,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-110.79528761862841 48.50350070345683),GREAT PLAINS,cropland gain,-999.0
8509,"[-94.69325564537121, 43.80863553406297]",2018,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-94.69325564537121 43.80863553406297),GREAT PLAINS,cropland gain,-999.0
15458,"[-100.76712460741695, 28.37872305638401]",2018,0,0,0,,na,410,sean,0,4.0000000001,POINT (-100.76712460741695 28.37872305638401),GREAT PLAINS,likely non-cropland,-999.0
11809,"[-99.46923868492107, 47.8486288613337]",2019,0,0,0,1.0,ag,310,sean,1,3.0,POINT (-99.46923868492107 47.8486288613337),GREAT PLAINS,cropland loss,0.0
11948,"[-106.32598941707695, 50.18514691532857]",2019,1,0,1,,ag,310,sean,1,3.0,POINT (-106.32598941707695 50.18514691532857),GREAT PLAINS,cropland loss,0.0
11891,"[-108.12028436557729, 52.09909745967363]",2019,0,0,0,,na,310,sean,0,3.0,POINT (-108.12028436557729 52.09909745967363),GREAT PLAINS,cropland loss,0.0
4960,"[-112.82916325340341, 52.87901478934619]",2019,1,0,1,,ag,110,sean,1,1.0,POINT (-112.82916325340341 52.87901478934619),GREAT PLAINS,likely stable croplands,1.0
15635,"[-102.77809320244691, 46.038164237719215]",2019,1,0,1,0.0,ag,410,sean,1,4.0000000001,POINT (-102.77809320244691 46.038164237719215),GREAT PLAINS,likely non-cropland,0.0
18905,"[-95.01314571804618, 30.032072336805992]",2019,0,0,1,0.0,na,510,sean,0,5.0,POINT (-95.01314571804618 30.032072336805992),GREAT PLAINS,possible errors,0.0
8641,"[-101.40555727984069, 37.04216548796109]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-101.40555727984069 37.04216548796109),GREAT PLAINS,cropland gain,1.0
8618,"[-94.3143462585296, 44.37511315222874]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-94.3143462585296 44.37511315222874),GREAT PLAINS,cropland gain,1.0
4868,"[-101.12851684621823, 33.77589111490251]",2019,1,0,1,1.0,na,110,sean,0,1.0,POINT (-101.12851684621823 33.77589111490251),GREAT PLAINS,likely stable croplands,0.0
15594,"[-103.30306865448635, 37.43428010947926]",2019,0,0,0,0.0,ag,410,sean,1,4.0000000001,POINT (-103.30306865448635 37.43428010947926),GREAT PLAINS,likely non-cropland,0.0
8613,"[-100.1030899493958, 48.10276225521111]",2019,1,0,1,1.0,na,210,sean,0,2.0,POINT (-100.1030899493958 48.10276225521111),GREAT PLAINS,cropland gain,1.0
15454,"[-97.28282911490255, 45.72662849718657]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-97.28282911490255 45.72662849718657),GREAT PLAINS,likely non-cropland,0.0
4859,"[-98.34625474824325, 38.37535520112287]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-98.34625474824325 38.37535520112287),GREAT PLAINS,likely stable croplands,1.0
12047,"[-97.10846611825497, 38.25543011069291]",2019,0,0,0,0.0,ag,310,sean,1,3.0,POINT (-97.10846611825497 38.25543011069291),GREAT PLAINS,cropland loss,0.0
11972,"[-99.93708128489051, 25.569511499885444]",2019,0,0,0,,na,310,sean,0,3.0,POINT (-99.93708128489051 25.569511499885444),GREAT PLAINS,cropland loss,1.0
15652,"[-101.85938616137787, 34.695676134312485]",2019,0,0,0,0.0,ag,410,sean,1,4.0000000001,POINT (-101.85938616137787 34.695676134312485),GREAT PLAINS,likely non-cropland,0.0
18803,"[-102.11055511481769, 35.19262414948741]",2019,1,0,1,0.0,ag,510,sean,1,5.0,POINT (-102.11055511481769 35.19262414948741),GREAT PLAINS,possible errors,0.0
12045,"[-99.53607334205955, 24.71117124590924]",2019,0,0,1,,ag,310,sean,1,3.0,POINT (-99.53607334205955 24.71117124590924),GREAT PLAINS,cropland loss,0.0
12070,"[-100.02035511172839, 39.34688318089813]",2019,0,0,0,0.0,na,310,sean,0,3.0,POINT (-100.02035511172839 39.34688318089813),GREAT PLAINS,cropland loss,0.0
15460,"[-100.5795563760928, 35.06757866193797]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-100.5795563760928 35.06757866193797),GREAT PLAINS,likely non-cropland,0.0
18977,"[-97.77330926003182, 44.63598391073705]",2019,0,0,0,1.0,na,510,sean,0,5.0,POINT (-97.77330926003182 44.63598391073705),GREAT PLAINS,possible errors,0.0
18750,"[-103.31950782418575, 34.522391116005835]",2019,1,0,1,0.0,ag,510,sean,1,5.0,POINT (-103.31950782418575 34.522391116005835),GREAT PLAINS,possible errors,1.0
18902,"[-99.6875292989621, 38.96986025615317]",2019,0,0,0,0.0,na,510,sean,0,5.0,POINT (-99.6875292989621 38.96986025615317),GREAT PLAINS,possible errors,1.0
8469,"[-94.83932171056905, 43.82076279039859]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-94.83932171056905 43.82076279039859),GREAT PLAINS,cropland gain,1.0
4983,"[-99.74789608605494, 30.913050135942008]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-99.74789608605494 30.913050135942008),GREAT PLAINS,likely stable croplands,0.0
8626,"[-99.77026413662952, 29.00071655910837]",2019,1,0,1,0.0,ag,210,sean,1,2.0,POINT (-99.77026413662952 29.00071655910837),GREAT PLAINS,cropland gain,1.0
18959,"[-101.03473273055616, 32.864190933049606]",2019,0,0,0,0.0,na,510,sean,0,5.0,POINT (-101.03473273055616 32.864190933049606),GREAT PLAINS,possible errors,0.0
18916,"[-94.80374842531792, 38.167035886735555]",2019,0,0,0,0.0,na,510,sean,0,5.0,POINT (-94.80374842531792 38.167035886735555),GREAT PLAINS,possible errors,0.0
4982,"[-99.74627911854353, 46.426505935044084]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-99.74627911854353 46.426505935044084),GREAT PLAINS,likely stable croplands,1.0
8619,"[-112.45618274743698, 48.9023526896059]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-112.45618274743698 48.9023526896059),GREAT PLAINS,cropland gain,1.0
11846,"[-91.92554625499896, 39.71474328974508]",2019,1,0,1,0.0,na,310,sean,0,3.0,POINT (-91.92554625499896 39.71474328974508),GREAT PLAINS,cropland loss,1.0
18847,"[-99.79936955183499, 39.77484058225267]",2019,0,0,0,0.0,na,510,sean,0,5.0,POINT (-99.79936955183499 39.77484058225267),GREAT PLAINS,possible errors,0.0
18866,"[-98.52277370157273, 34.19684165704092]",2019,0,0,0,0.0,ag,510,sean,1,5.0,POINT (-98.52277370157273 34.19684165704092),GREAT PLAINS,possible errors,0.0
12005,"[-96.841127489701, 40.99807650463823]",2019,0,0,0,0.0,na,310,sean,0,3.0,POINT (-96.841127489701 40.99807650463823),GREAT PLAINS,cropland loss,0.0
12055,"[-103.59654825780821, 33.930850501413126]",2019,0,0,0,1.0,na,310,sean,0,3.0,POINT (-103.59654825780821 33.930850501413126),GREAT PLAINS,cropland loss,0.0
15678,"[-107.47457533935219, 50.0064720053172]",2019,0,0,0,,na,410,sean,0,4.0000000001,POINT (-107.47457533935219 50.0064720053172),GREAT PLAINS,likely non-cropland,0.0
8461,"[-96.9667119664209, 46.09529708978921]",2019,0,0,0,0.0,na,210,sean,0,2.0,POINT (-96.9667119664209 46.09529708978921),GREAT PLAINS,cropland gain,1.0
18760,"[-106.01229771986242, 48.715592942037446]",2019,0,0,1,0.0,na,510,sean,0,5.0,POINT (-106.01229771986242 48.715592942037446),GREAT PLAINS,possible errors,0.0
15418,"[-99.88264337867287, 37.67116584990158]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-99.88264337867287 37.67116584990158),GREAT PLAINS,likely non-cropland,0.0
12079,"[-111.50567534531012, 47.634111171485955]",2019,0,0,1,1.0,na,310,sean,0,3.0,POINT (-111.50567534531012 47.634111171485955),GREAT PLAINS,cropland loss,1.0
8688,"[-95.15301340778359, 42.474098347975016]",2019,1,0,1,0.0,na,210,sean,0,2.0,POINT (-95.15301340778359 42.474098347975016),GREAT PLAINS,cropland gain,1.0
5024,"[-97.84499481970455, 26.113351572891403]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-97.84499481970455 26.113351572891403),GREAT PLAINS,likely stable croplands,1.0
18850,"[-100.14809554513019, 39.82227162925418]",2019,1,0,1,1.0,ag,510,sean,1,5.0,POINT (-100.14809554513019 39.82227162925418),GREAT PLAINS,possible errors,0.0
8563,"[-104.41715926985138, 47.5209234456869]",2019,1,0,1,0.0,na,210,sean,0,2.0,POINT (-104.41715926985138 47.5209234456869),GREAT PLAINS,cropland gain,1.0
4861,"[-97.25480167803804, 39.07631061732133]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-97.25480167803804 39.07631061732133),GREAT PLAINS,likely stable croplands,1.0
15641,"[-100.39252713393911, 44.249528675508834]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-100.39252713393911 44.249528675508834),GREAT PLAINS,likely non-cropland,0.0
5078,"[-94.35692640299686, 44.58855286373554]",2019,1,0,1,1.0,na,110,sean,0,1.0,POINT (-94.35692640299686 44.58855286373554),GREAT PLAINS,likely stable croplands,1.0
15484,"[-106.6043773236256, 43.960630480136]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-106.6043773236256 43.960630480136),GREAT PLAINS,likely non-cropland,0.0
4912,"[-93.11617333257098, 40.74636856202794]",2019,1,0,1,1.0,na,110,sean,0,1.0,POINT (-93.11617333257098 40.74636856202794),GREAT PLAINS,likely stable croplands,0.0
15588,"[-103.59520078488202, 45.51291929109453]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-103.59520078488202 45.51291929109453),GREAT PLAINS,likely non-cropland,0.0
11802,"[-95.25407387724704, 37.555283178250164]",2019,0,0,0,0.0,na,310,sean,0,3.0,POINT (-95.25407387724704 37.555283178250164),GREAT PLAINS,cropland loss,0.0
8449,"[-105.97187353207704, 48.28844402443862]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-105.97187353207704 48.28844402443862),GREAT PLAINS,cropland gain,1.0
15677,"[-109.39472425915766, 46.6739019642906]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-109.39472425915766 46.6739019642906),GREAT PLAINS,likely non-cropland,0.0
18911,"[-103.95901847495043, 48.68972146185481]",2019,0,0,0,0.0,na,510,sean,0,5.0,POINT (-103.95901847495043 48.68972146185481),GREAT PLAINS,possible errors,0.0
8547,"[-96.69479192991793, 37.698115308425166]",2019,1,0,1,1.0,na,210,sean,0,2.0,POINT (-96.69479192991793 37.698115308425166),GREAT PLAINS,cropland gain,1.0
11951,"[-104.14227479291081, 50.700420562299534]",2019,0,0,0,,na,310,sean,0,3.0,POINT (-104.14227479291081 50.700420562299534),GREAT PLAINS,cropland loss,0.0
18981,"[-100.06104879409901, 48.42912019793173]",2019,0,0,0,0.0,ag,510,sean,1,5.0,POINT (-100.06104879409901 48.42912019793173),GREAT PLAINS,possible errors,0.0
18966,"[-98.7825664817401, 33.38323750421387]",2019,0,0,0,0.0,na,510,sean,0,5.0,POINT (-98.7825664817401 33.38323750421387),GREAT PLAINS,possible errors,1.0
18805,"[-96.09247153191578, 35.767186605210256]",2019,0,0,0,0.0,na,510,sean,0,5.0,POINT (-96.09247153191578 35.767186605210256),GREAT PLAINS,possible errors,0.0
15633,"[-105.15341847671574, 44.191856834268364]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-105.15341847671574 44.191856834268364),GREAT PLAINS,likely non-cropland,0.0
18763,"[-98.71923525420968, 44.11801531791374]",2019,1,0,1,1.0,ag,510,sean,1,5.0,POINT (-98.71923525420968 44.11801531791374),GREAT PLAINS,possible errors,1.0
8654,"[-95.20906828151264, 44.686109903590925]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-95.20906828151264 44.686109903590925),GREAT PLAINS,cropland gain,1.0
15558,"[-95.68796015947676, 28.810453381931854]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-95.68796015947676 28.810453381931854),GREAT PLAINS,likely non-cropland,0.0
5008,"[-97.08448110016897, 46.31601315509738]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-97.08448110016897 46.31601315509738),GREAT PLAINS,likely stable croplands,1.0
8428,"[-104.39883363805535, 41.08700971776606]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-104.39883363805535 41.08700971776606),GREAT PLAINS,cropland gain,1.0
11992,"[-98.51792279903849, 25.659792185939455]",2019,1,0,1,,na,310,sean,0,3.0,POINT (-98.51792279903849 25.659792185939455),GREAT PLAINS,cropland loss,0.0
4953,"[-97.00471070293915, 48.65819059538221]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-97.00471070293915 48.65819059538221),GREAT PLAINS,likely stable croplands,1.0
12006,"[-113.1425854560327, 50.90146352288548]",2019,1,0,1,,ag,310,sean,1,3.0,POINT (-113.1425854560327 50.90146352288548),GREAT PLAINS,cropland loss,1.0
8610,"[-102.70074825648422, 37.235123610989966]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-102.70074825648422 37.235123610989966),GREAT PLAINS,cropland gain,1.0
4824,"[-102.96539193918584, 39.47408462512946]",2019,1,0,1,0.0,ag,110,sean,1,1.0,POINT (-102.96539193918584 39.47408462512946),GREAT PLAINS,likely stable croplands,1.0
11810,"[-97.51405546903493, 26.17991673544466]",2019,0,0,0,0.0,ag,310,sean,1,3.0,POINT (-97.51405546903493 26.17991673544466),GREAT PLAINS,cropland loss,0.0
18833,"[-94.62318705320989, 44.27593914486195]",2019,0,0,0,0.0,na,510,sean,0,5.0,POINT (-94.62318705320989 44.27593914486195),GREAT PLAINS,possible errors,1.0
11887,"[-98.0783771305188, 25.052620885403073]",2019,1,0,1,,ag,310,sean,1,3.0,POINT (-98.0783771305188 25.052620885403073),GREAT PLAINS,cropland loss,1.0
18769,"[-99.54604464171328, 39.767025239280834]",2019,1,0,1,0.0,ag,510,sean,1,5.0,POINT (-99.54604464171328 39.767025239280834),GREAT PLAINS,possible errors,0.0
8492,"[-98.27133525354768, 36.66460357404566]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-98.27133525354768 36.66460357404566),GREAT PLAINS,cropland gain,1.0
4994,"[-106.3510524135039, 49.92050323262696]",2019,1,0,1,,ag,110,sean,1,1.0,POINT (-106.3510524135039 49.92050323262696),GREAT PLAINS,likely stable croplands,1.0
11964,"[-103.30684157867965, 47.84377795879945]",2019,0,0,0,0.0,ag,310,sean,1,3.0,POINT (-103.30684157867965 47.84377795879945),GREAT PLAINS,cropland loss,1.0
8491,"[-112.15219285529093, 48.917983375549575]",2019,1,0,1,0.0,ag,210,sean,1,2.0,POINT (-112.15219285529093 48.917983375549575),GREAT PLAINS,cropland gain,1.0
4816,"[-90.77911628940564, 42.20891567610293]",2019,0,0,1,0.0,ag,110,sean,1,1.0,POINT (-90.77911628940564 42.20891567610293),GREAT PLAINS,likely stable croplands,1.0
15679,"[-94.26987965196568, 29.845851578408016]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-94.26987965196568 29.845851578408016),GREAT PLAINS,likely non-cropland,0.0
5077,"[-98.40338760031325, 35.52032956513421]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-98.40338760031325 35.52032956513421),GREAT PLAINS,likely stable croplands,1.0
15555,"[-98.72893705927817, 37.36636747399982]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-98.72893705927817 37.36636747399982),GREAT PLAINS,likely non-cropland,0.0
8666,"[-96.53120871667976, 43.460179035353015]",2019,1,0,1,0.0,ag,210,sean,1,2.0,POINT (-96.53120871667976 43.460179035353015),GREAT PLAINS,cropland gain,1.0
5057,"[-96.75893164120406, 40.42836495144962]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-96.75893164120406 40.42836495144962),GREAT PLAINS,likely stable croplands,1.0
15661,"[-100.68870168311331, 36.26440411497041]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-100.68870168311331 36.26440411497041),GREAT PLAINS,likely non-cropland,0.0
18699,"[-99.38812081476507, 40.80188444658653]",2019,0,0,0,0.0,ag,510,sean,1,5.0,POINT (-99.38812081476507 40.80188444658653),GREAT PLAINS,possible errors,0.0
11889,"[-101.7596731648406, 35.29395411353609]",2019,0,0,0,0.0,na,310,sean,0,3.0,POINT (-101.7596731648406 35.29395411353609),GREAT PLAINS,cropland loss,1.0
4948,"[-99.15446900936558, 40.78355881479049]",2019,1,0,1,1.0,ag,110,sean,1,1.0,POINT (-99.15446900936558 40.78355881479049),GREAT PLAINS,likely stable croplands,1.0
18822,"[-99.7115143170481, 37.592742925597946]",2019,1,0,1,0.0,ag,510,sean,1,5.0,POINT (-99.7115143170481 37.592742925597946),GREAT PLAINS,possible errors,0.0
8691,"[-102.76165403274751, 48.237779042414274]",2019,0,0,1,1.0,ag,210,sean,1,2.0,POINT (-102.76165403274751 48.237779042414274),GREAT PLAINS,cropland gain,1.0
8632,"[-107.00161234226326, 47.425252867928165]",2019,1,0,1,1.0,ag,210,sean,1,2.0,POINT (-107.00161234226326 47.425252867928165),GREAT PLAINS,cropland gain,1.0
15595,"[-106.17615042768583, 45.837660266303736]",2019,0,0,0,0.0,na,410,sean,0,4.0000000001,POINT (-106.17615042768583 45.837660266303736),GREAT PLAINS,likely non-cropland,0.0
18761,"[-102.83899897871021, 39.788584806099706]",2019,0,0,0,0.0,ag,510,sean,1,5.0,POINT (-102.83899897871021 39.788584806099706),GREAT PLAINS,possible errors,0.0
11853,"[-97.94928922419084, 24.828670885072075]",2019,1,0,1,,ag,310,sean,1,3.0,POINT (-97.94928922419084 24.828670885072075),GREAT PLAINS,cropland loss,1.0
11795,"[-97.98701846612386, 43.71458192381566]",2019,0,0,0,0.0,na,310,sean,0,3.0,POINT (-97.98701846612386 43.71458192381566),GREAT PLAINS,cropland loss,1.0
15580,"[-99.40078706027116, 44.582623982860355]",2019,0,0,0,0.0,ag,410,sean,1,4.0000000001,POINT (-99.40078706027116 44.582623982860355),GREAT PLAINS,likely non-cropland,0.0
18884,"[-98.45378308775236, 48.21002110013498]",2019,0,0,0,0.0,na,510,sean,0,5.0,POINT (-98.45378308775236 48.21002110013498),GREAT PLAINS,possible errors,0.0
